Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target,,,,
Id_m1gt1htjic,8/5/2022,3,other,,Urban,KwaZulu-Natal,1,0,0,3,,50 - 59 %,60 - 69 %,,,0,1,2001,4,1,,,,
Id_8mqjupnvyr,2/17/2023,4,unemployed,767,Rural,Mpumalanga,,,,,,,,,,0,1,1990,5,0,,,,
Id_l2hljb5pru,3/17/2023,4,unemployed,429,Urban,Gauteng,1,0,0,2,,40 - 49 %,40 - 49 %,,,1,1,1999,11,0,,,,
Id_010xjswgwa,8/15/2022,3,studying,,Urban,North West,1,0,0,3,,50 - 59 %,40 - 49 %,,,1,1,1993,10,0,,,,
Id_61nxat5hvs,3/10/2022,2,unemployed,742,Rural,Mpumalanga,,,,,,,,,,1,1,1988,5,1,,,,
Id_6x77mbh5s0,8/8/2022,3,other,,Urban,Gauteng,1,0,0,5,40 - 49 %,,,50 - 59 %,30 - 39 %,1,1,2001,12,1,,,,
Id_6dahumf68w,3/16/2022,2,unemployed,810,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0,,,,
Id_txc8sehw9u,3/20/2023,4,unemployed,1525,Suburb,KwaZulu-Natal,1,1,0,5,,50 - 59 %,,60 - 69 %,30 - 39 %,1,1,1995,3,0,,,,
Id_gn8wh928ay,8/11/2022,3,wage employed,,Rural,Mpumalanga,1,,,1,,50 - 59 %,50 - 59 %,,,0,1,1999,9,0,,,,
Id_0o3989ay4p,2/25/2022,2,unemployed,60,Urban,Gauteng,0,0,0,4,,,,,,1,1,1995,5,0,,,,
Id_9rcrb336xu,2/15/2023,4,self employed,,Urban,Free State,,,,,,,,,,0,1,1998,7,0,,,,
Id_p95tv9cqa0,8/17/2021,1,studying,,Urban,Limpopo,1,0,1,3,,30 - 39 %,50 - 59 %,,,0,1,1989,3,1,,,,
Id_z3dnsix3zf,2/28/2023,4,studying,,Rural,North West,1,,,1,40 - 49 %,,60 - 69 %,,0 - 29 %,1,1,2000,1,0,,,,
Id_a5ld91ojzf,2/21/2023,4,unemployed,736,Suburb,Gauteng,1,0,0,4,0 - 29 %,,50 - 59 %,,,0,1,1999,11,0,,,,
Id_tkabra5si7,3/24/2023,4,unemployed,1525,Urban,KwaZulu-Natal,1,0,0,,,30 - 39 %,50 - 59 %,,,1,1,1998,9,0,,,,
Id_7zr85ed9t4,3/2/2022,2,unemployed,462,Urban,Gauteng,,,,,,,,,,1,1,2000,1,0,,,,
Id_uq12u26lmq,8/11/2022,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1991,6,1,,,,
Id_8m7mbpymx9,2/6/2023,4,unemployed,306,Urban,Gauteng,1,0,0,5,,60 - 69 %,,50 - 59 %,,1,1,2002,12,1,,,,
Id_ci5da3bhe1,9/3/2022,3,unemployed,158,Urban,KwaZulu-Natal,1,1,0,2,0 - 29 %,,50 - 59 %,,,0,1,1992,1,0,,,,
Id_1zwku2f6c1,2/13/2023,4,studying,,Rural,Mpumalanga,0,0,0,4,,,,,,1,1,2000,1,0,,,,
Id_e0uh8p1udj,8/4/2022,3,wage employed,66,Urban,Eastern Cape,1,,,3,,,,,,0,1,1993,3,1,,,,
Id_a6zqjnwro2,2/16/2023,4,unemployed,828,Suburb,Eastern Cape,1,0,0,1,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,2000,1,0,,,,
Id_tj6yh46qhp,2/13/2023,4,wage employed,273,Rural,Limpopo,1,,,1,0 - 29 %,,50 - 59 %,,,0,1,2000,1,1,,,,
Id_hp63dwvjip,2/9/2023,4,employment programme,273,Suburb,Eastern Cape,1,0,0,3,,40 - 49 %,40 - 49 %,,,1,1,2000,1,0,,,,
Id_tsp7p8p89b,3/16/2022,2,self employed,2631,Urban,KwaZulu-Natal,1,0,0,3,,40 - 49 %,50 - 59 %,,,1,1,2000,1,1,,,,
Id_uj3brl2ygp,2/16/2023,4,unemployed,97,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1990,1,0,,,,
Id_44965kp03e,3/18/2022,2,unemployed,132,Suburb,Free State,0,0,0,2,,,,,,0,1,2000,1,0,,,,
Id_cmqtb3rp7v,3/3/2023,4,unemployed,795,Urban,North West,,,,,,,,,,0,1,2002,7,0,,,,
Id_2e7l8o04p6,2/9/2023,4,unemployed,767,Urban,Free State,,,,,,,,,,1,1,2000,1,0,,,,
Id_ok1hzqor8k,3/1/2023,4,wage employed,429,Urban,Western Cape,1,0,0,4,,30 - 39 %,40 - 49 %,,,0,1,1997,1,1,,,,
Id_opvfgzah0p,2/13/2023,4,wage employed,184,Urban,KwaZulu-Natal,1,1,0,2,,40 - 49 %,60 - 69 %,,,0,1,1994,10,1,,,,
Id_2foi5dlwgb,3/14/2023,4,wage employed,577,Urban,Gauteng,,,,,,,,,,1,1,2001,3,0,,,,
Id_op7zu3c1zj,3/20/2023,4,wage employed,61,Urban,Free State,,,,,,,,,,1,1,2004,5,0,,,,
Id_rcn2g29eqm,3/16/2023,4,unemployed,153,Urban,Western Cape,0,0,0,0,,,,,,1,1,2002,7,1,,,,
Id_1bxtwirid7,8/1/2022,3,studying,,Rural,Limpopo,1,0,0,,0 - 29 %,,60 - 69 %,,,1,1,2002,4,0,,,,
Id_gblkvt1ch9,3/6/2023,4,studying,,Urban,KwaZulu-Natal,1,1,0,3,0 - 29 %,,60 - 69 %,,,1,1,1992,7,0,,,,
Id_i3i10vt9bn,2/9/2023,4,studying,,Urban,Mpumalanga,1,0,0,3,60 - 69 %,,50 - 59 %,,80 - 100 %,0,1,2002,12,0,,,,
Id_vl1lwg5y2r,8/15/2022,3,other,,Suburb,Limpopo,1,1,0,3,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,1997,5,1,,,,
Id_yldtoh69a3,3/2/2023,4,unemployed,429,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2000,5,0,,,,
Id_pqau5ichsu,8/11/2022,3,wage employed,,Urban,Gauteng,1,0,0,3,,40 - 49 %,50 - 59 %,,,0,1,1999,1,0,,,,
Id_yku5zayex4,3/17/2022,2,unemployed,80,Urban,Limpopo,1,0,0,2,,70 - 79 %,40 - 49 %,,,0,1,2000,1,0,,,,
Id_nd9arro2qe,3/8/2023,4,other,,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1988,10,0,,,,
Id_99qu1vfux0,7/28/2022,3,other,,Suburb,Gauteng,,,,,,,,,,0,1,2003,6,1,,,,
Id_jko3uq8uqt,2/7/2023,4,wage employed,424,Urban,Gauteng,1,0,0,,,30 - 39 %,,40 - 49 %,,1,1,1998,6,0,,,,
Id_s8vjssxla5,8/4/2022,3,other,,Urban,KwaZulu-Natal,1,0,1,1,0 - 29 %,,40 - 49 %,,,0,1,1998,2,1,,,,
Id_h1s1gxku05,3/10/2022,2,unemployed,799,Urban,Eastern Cape,1,0,0,2,30 - 39 %,,40 - 49 %,,40 - 49 %,1,1,2000,1,0,,,,
Id_fnpli8ixtn,7/28/2022,3,other,,Urban,Gauteng,1,0,0,,,30 - 39 %,50 - 59 %,,,0,1,2000,4,1,,,,
Id_0631i1dw7r,9/3/2022,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1985,5,1,,,,
Id_i9oaifacg2,8/12/2021,1,employment programme,0,Rural,Mpumalanga,1,,,2,30 - 39 %,,60 - 69 %,,60 - 69 %,1,1,1999,9,1,,,,
Id_jgagr3sjkb,2/6/2023,4,wage employed,273,Urban,Free State,1,,,3,0 - 29 %,,50 - 59 %,,,1,1,2000,1,0,,,,
Id_neteaq590z,3/17/2022,2,unemployed,184,Urban,Eastern Cape,1,,,1,0 - 29 %,,60 - 69 %,,30 - 39 %,0,1,2000,1,0,,,,
Id_yjk6k01d44,3/1/2022,2,wage employed,731,Urban,Gauteng,0,,,3,,,,,,0,1,1986,1,0,,,,
Id_lzcstf4s97,7/28/2022,3,studying,,Rural,Gauteng,1,0,1,1,,60 - 69 %,60 - 69 %,,,0,1,1999,8,0,,,,
Id_mvkzaca26i,8/18/2021,1,studying,,Urban,Western Cape,1,,,4,40 - 49 %,,,60 - 69 %,30 - 39 %,0,1,2002,9,0,,,,
Id_y6fu1gccz6,2/24/2022,2,unemployed,5,Urban,Western Cape,1,,,1,30 - 39 %,,40 - 49 %,,,1,1,1988,10,0,,,,
Id_z7j5y4clys,2/22/2022,2,wage employed,39,Rural,KwaZulu-Natal,1,1,,,30 - 39 %,,,50 - 59 %,30 - 39 %,1,1,1994,2,0,,,,
Id_pl84nhirut,8/23/2021,1,wage employed,0,Urban,Gauteng,1,,,2,,,,,,0,1,1989,6,0,,,,
Id_61dvdb094f,8/1/2022,3,unemployed,186,Rural,Mpumalanga,0,0,0,,,,,,,0,1,1991,1,0,,,,
Id_mdsctlyd83,3/22/2023,4,studying,,Urban,Gauteng,1,0,0,,0 - 29 %,,80 - 100 %,,30 - 39 %,1,1,1998,12,0,,,,
Id_exxf0gdjs4,2/24/2022,2,unemployed,494,Urban,Eastern Cape,,,,,,,,,,1,1,1996,3,0,,,,
Id_sdoxt3xifo,8/5/2022,3,other,,Urban,Limpopo,1,0,0,,0 - 29 %,,40 - 49 %,,,1,1,2000,7,1,,,,
Id_zvntsokcuf,8/10/2022,3,unemployed,1313,Rural,Gauteng,1,0,1,1,,50 - 59 %,50 - 59 %,,,1,1,1991,10,0,,,,
Id_jcorm88o7q,3/14/2022,2,studying,,Rural,KwaZulu-Natal,1,0,0,2,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0,,,,
Id_1n7ztnco07,8/17/2021,1,wage employed,0,Urban,Gauteng,0,,,3,,,,,,1,1,1999,10,0,,,,
Id_o3brm53t32,3/23/2023,4,unemployed,2256,Urban,Mpumalanga,1,0,0,3,,0 - 29 %,40 - 49 %,,,1,1,1996,3,0,,,,
Id_7sj4jrq01l,3/1/2022,2,unemployed,5,Urban,Gauteng,,,,,,,,,,0,1,2001,12,0,,,,
Id_4w157agwij,3/20/2023,4,unemployed,1160,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1998,1,0,,,,
Id_wzvufegxy6,2/16/2023,4,unemployed,36,Urban,Gauteng,,,,,,,,,,1,1,2003,2,0,,,,
Id_jfm4o60pt5,2/23/2022,2,unemployed,424,Suburb,Free State,1,,,1,60 - 69 %,,50 - 59 %,,60 - 69 %,1,1,2001,3,0,,,,
Id_gvqoicl27y,3/9/2023,4,unemployed,64,Urban,Gauteng,1,0,0,4,,30 - 39 %,50 - 59 %,,,1,1,2002,6,0,,,,
Id_61vjix89nt,2/13/2023,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,0,,,,
Id_42nqzxmvoz,3/14/2023,4,studying,,Rural,Eastern Cape,,,,,,,,,,1,1,2001,5,0,,,,
Id_fibj1mu0on,3/15/2022,2,unemployed,75,Rural,KwaZulu-Natal,1,,,3,,40 - 49 %,60 - 69 %,,,1,1,2000,1,0,,,,
Id_7nvcomjquw,2/23/2022,2,wage employed,107,Urban,Northern Cape,,,,,,,,,,1,1,1997,11,0,,,,
Id_vicovb1hyd,2/28/2023,4,wage employed,122,Rural,Limpopo,,,,,,,,,,0,1,2001,8,0,,,,
Id_cvw8mp3o7v,3/16/2022,2,unemployed,826,Urban,Eastern Cape,1,0,0,0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0,,,,
Id_pn7dza318n,3/3/2022,2,studying,,Urban,Free State,1,1,,3,80 - 100 %,,60 - 69 %,,80 - 100 %,1,1,2000,1,0,,,,
Id_76fenjfgud,7/28/2022,3,unemployed,1282,Urban,Gauteng,,,,,,,,,,1,1,1993,10,0,,,,
Id_aos0wfspct,3/17/2022,2,studying,,Urban,Gauteng,1,0,0,2,,30 - 39 %,30 - 39 %,,,0,1,2000,1,0,,,,
Id_n0lqtytiob,8/1/2022,3,studying,,Rural,Mpumalanga,1,0,0,1,,,,,,0,1,2002,3,0,,,,
Id_nbd7826owl,2/23/2022,2,unemployed,,Suburb,Limpopo,,,,,,,,,,1,1,1986,10,0,,,,
Id_8d4tetlg8n,8/10/2022,3,studying,,Urban,KwaZulu-Natal,1,0,0,4,,30 - 39 %,50 - 59 %,,,1,1,2002,4,0,,,,
Id_ykml91sx97,2/9/2023,4,wage employed,273,Urban,Free State,1,0,0,3,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0,,,,
Id_x97uio80rz,2/22/2022,2,studying,,Urban,Gauteng,1,0,0,,,30 - 39 %,50 - 59 %,,,1,1,1998,3,0,,,,
Id_8598m3kqjz,2/15/2023,4,unemployed,462,Suburb,Mpumalanga,,,,,,,,,,1,1,1993,5,0,,,,
Id_a0cwctqx91,2/7/2023,4,wage employed,120,Urban,Mpumalanga,1,0,0,3,,40 - 49 %,60 - 69 %,,,1,1,2000,1,0,,,,
Id_ym7cxjoazg,3/2/2022,2,studying,,Urban,Free State,1,0,0,2,,60 - 69 %,40 - 49 %,,,0,1,1999,11,1,,,,
Id_xf0i403efz,2/25/2022,2,wage employed,29,Urban,Gauteng,1,,,3,,,,,,1,1,1989,3,1,,,,
Id_7byhvdf54a,3/22/2023,4,unemployed,1586,Rural,KwaZulu-Natal,1,0,0,1,0 - 29 %,,50 - 59 %,,,1,1,1998,6,0,,,,
Id_k2yodxokle,2/23/2022,2,wage employed,241,Rural,Gauteng,1,,,1,,30 - 39 %,40 - 49 %,,,1,1,1992,11,1,,,,
Id_vqpmm09dgq,2/15/2023,4,self employed,,Urban,Gauteng,1,,,,0 - 29 %,,40 - 49 %,,40 - 49 %,1,1,2000,1,1,,,,
Id_yatf4znm6v,3/11/2022,2,studying,,Rural,Limpopo,,,,,,,,,,1,1,2000,1,1,,,,
Id_340wtchk94,7/28/2022,3,unemployed,400,Urban,Gauteng,,,,,,,,,,1,1,2000,9,0,,,,
Id_a2f2ibwd2c,3/10/2022,2,unemployed,2496,Urban,Free State,1,,,1,,40 - 49 %,30 - 39 %,,,1,1,1988,6,1,,,,
Id_aeuj29qsb7,3/2/2023,4,studying,,Rural,Limpopo,,,,,,,,,,1,1,2000,1,1,,,,
Id_u3geljzfwg,3/8/2022,2,wage employed,5,Urban,Limpopo,1,,,2,,,,,,1,1,1986,10,1,,,,
Id_wq2tvt46vt,2/24/2022,2,unemployed,83,Urban,Gauteng,1,0,0,,,60 - 69 %,,50 - 59 %,,1,1,2003,3,0,,,,
Id_b7hwnthzw1,2/17/2023,4,unemployed,36,Urban,Free State,1,0,0,2,,40 - 49 %,40 - 49 %,,,0,1,1990,12,0,,,,
Id_4vgcycf8jp,2/23/2022,2,studying,,Urban,Gauteng,1,,,5,,50 - 59 %,,50 - 59 %,,1,1,2001,2,1,,,,
Id_u88vscg9f7,2/27/2023,4,unemployed,1528,Urban,Limpopo,,,,,,,,,,0,1,1999,3,0,,,,
Id_3syk7k3jw0,8/8/2022,3,unemployed,583,Rural,KwaZulu-Natal,1,,,2,,40 - 49 %,50 - 59 %,,,0,1,2000,7,0,,,,
Id_yx5373a1wp,2/15/2023,4,wage employed,5,Urban,Free State,1,0,0,,,50 - 59 %,30 - 39 %,,,0,1,1999,5,1,,,,
Id_bras6kfzhm,7/29/2022,3,unemployed,613,Urban,Gauteng,1,0,0,4,,30 - 39 %,50 - 59 %,,,1,1,2000,4,0,,,,
Id_9o53qcr4tb,3/2/2022,2,unemployed,622,Rural,Eastern Cape,1,0,0,1,30 - 39 %,,40 - 49 %,,50 - 59 %,1,1,2000,1,1,,,,
Id_rh8ijsex35,2/13/2023,4,wage employed,153,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,12,0,,,,
Id_31duvfhc4i,3/15/2023,4,wage employed,1431,Urban,Limpopo,0,0,0,3,,,,,,1,1,1989,12,0,,,,
Id_l8xcgzmcoy,9/3/2022,3,wage employed,,Rural,Free State,1,0,0,5,,30 - 39 %,,40 - 49 %,,0,1,1989,8,0,,,,
Id_mzcls0bu6h,2/8/2023,4,wage employed,334,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1988,9,0,,,,
Id_kuq5f43nrl,8/3/2022,3,wage and self employed,917,Suburb,Western Cape,,,,,,,,,,1,1,1992,5,1,,,,
Id_i7070k4pg4,3/16/2023,4,unemployed,429,Urban,Gauteng,1,0,0,1,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,1999,6,0,,,,
Id_lvwrrwbs70,3/2/2023,4,unemployed,33,Urban,Gauteng,,,,,,,,,,0,1,1998,6,0,,,,
Id_m8z1wr3nln,2/2/2023,4,studying,,Urban,KwaZulu-Natal,1,0,0,2,40 - 49 %,,50 - 59 %,,40 - 49 %,1,1,2000,1,0,,,,
Id_cs1x59hr9k,3/3/2022,2,self employed,815,Urban,Gauteng,1,,,,,50 - 59 %,60 - 69 %,,,1,1,2000,1,1,,,,
Id_n170mxrixu,2/22/2023,4,wage employed,243,Urban,Free State,1,0,0,2,50 - 59 %,,50 - 59 %,,70 - 79 %,0,1,1998,11,0,,,,
Id_o9wtxozf9n,2/2/2023,4,wage employed,59,Urban,Gauteng,1,0,0,1,,70 - 79 %,60 - 69 %,,,0,1,2002,12,0,,,,
Id_89pthrami1,2/8/2023,4,studying,,Rural,KwaZulu-Natal,1,0,0,,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0,,,,
Id_3y3c9jmhjx,2/13/2023,4,studying,,Suburb,Eastern Cape,1,0,0,3,,30 - 39 %,40 - 49 %,,,0,1,2000,10,0,,,,
Id_wp6jr3093r,3/1/2022,2,studying,,Urban,Gauteng,1,,,3,50 - 59 %,,60 - 69 %,,,0,1,2001,2,0,,,,
Id_e7j8fqpxx2,3/23/2023,4,unemployed,1160,Urban,Gauteng,0,0,0,,,,,,,1,1,2000,9,0,,,,
Id_buvx5b9k2s,2/13/2023,4,unemployed,1497,Suburb,Gauteng,1,0,0,1,,60 - 69 %,60 - 69 %,,,1,1,2000,1,0,,,,
Id_2ybg2ic3s6,2/14/2023,4,unemployed,311,Urban,Gauteng,1,0,0,,,30 - 39 %,40 - 49 %,,,0,1,1994,2,0,,,,
Id_igx1lndaup,7/29/2022,3,other,,Rural,Limpopo,1,0,0,2,,50 - 59 %,50 - 59 %,,,0,1,2002,6,1,,,,
Id_r5b06vcrhy,2/23/2022,2,unemployed,1189,Urban,Gauteng,1,,,4,0 - 29 %,,50 - 59 %,,40 - 49 %,1,1,1997,5,0,,,,
Id_8w4tpjti45,2/8/2023,4,studying,,Urban,Limpopo,1,0,0,3,60 - 69 %,,70 - 79 %,,60 - 69 %,0,1,1997,1,0,,,,
Id_apd0ygy0o6,2/10/2023,4,studying,,Urban,North West,1,0,0,4,40 - 49 %,,50 - 59 %,,0 - 29 %,1,1,1997,3,0,,,,
Id_18mo70hkfs,8/11/2022,3,unemployed,5,Suburb,Gauteng,1,0,1,5,,60 - 69 %,,40 - 49 %,,1,1,2001,11,0,,,,
Id_or7hex6r3w,8/5/2022,3,other,,Rural,Mpumalanga,0,,,1,,,,,,1,1,1996,11,1,,,,
Id_4dd5h258hw,2/25/2022,2,self employed,123,Urban,Gauteng,1,,,3,,40 - 49 %,50 - 59 %,,,1,1,1999,3,1,,,,
Id_go1y0741fk,8/2/2022,3,unemployed,1193,Urban,Eastern Cape,0,0,0,2,,,,,,0,1,1990,9,0,,,,
Id_qdlt3iab9b,2/13/2023,4,studying,,Urban,Gauteng,1,,,3,,30 - 39 %,,40 - 49 %,,1,1,2000,1,0,,,,
Id_clw11j6f5x,2/23/2022,2,unemployed,2281,Rural,Mpumalanga,1,0,0,,,30 - 39 %,50 - 59 %,,,1,1,1993,9,0,,,,
Id_jag0uojuy2,2/10/2023,4,wage employed,5,Urban,Western Cape,0,0,0,5,,,,,,1,1,2003,1,1,,,,
Id_24p0kdrrzl,3/9/2023,4,unemployed,1890,Urban,Gauteng,,,,,,,,,,1,1,1993,12,0,,,,
Id_baavfn8q9c,3/15/2023,4,unemployed,95,Rural,Eastern Cape,,,,,,,,,,1,1,2000,10,0,,,,
Id_0uxe2it5cw,3/20/2023,4,unemployed,455,Rural,Mpumalanga,,,,,,,,,,1,1,2000,5,0,,,,
Id_fpe88y5t0u,3/20/2023,4,self employed,,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1988,11,1,,,,
Id_xed18ylj3m,2/10/2023,4,wage employed,92,Rural,KwaZulu-Natal,1,0,0,,,0 - 29 %,40 - 49 %,,,0,1,1998,5,1,,,,
Id_9vyn9qpdi1,8/8/2022,3,unemployed,644,Urban,Western Cape,0,0,0,,,,,,,1,1,2000,4,0,,,,
Id_g83js3mgqj,3/14/2023,4,wage employed,638,Urban,North West,1,0,0,1,,40 - 49 %,40 - 49 %,,,1,1,1993,5,0,,,,
Id_j9ne4mascw,2/21/2023,4,unemployed,401,Suburb,Eastern Cape,1,0,0,1,,30 - 39 %,50 - 59 %,,,0,1,2003,5,0,,,,
Id_uld5y5ughq,2/21/2022,2,unemployed,879,Urban,KwaZulu-Natal,1,0,0,4,40 - 49 %,,40 - 49 %,,30 - 39 %,1,1,1997,4,1,,,,
Id_85qr5tckj5,3/8/2022,2,unemployed,2767,Urban,Gauteng,,,,,,,,,,1,1,1985,12,1,,,,
Id_z5q6ov0xkz,2/1/2023,4,unemployed,767,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1994,7,0,,,,
Id_2zlc232g44,2/28/2023,4,unemployed,281,Urban,Gauteng,1,0,0,1,0 - 29 %,,60 - 69 %,,0 - 29 %,0,1,1994,2,0,,,,
Id_0vy1vwll2z,7/29/2022,3,unemployed,1223,Urban,Gauteng,,,,,,,,,,0,1,1999,2,0,,,,
Id_94tq8gpcj8,2/8/2023,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,4,0,,,,
Id_5wf8aaidk7,3/14/2022,2,studying,,Urban,Gauteng,1,0,0,3,,30 - 39 %,,40 - 49 %,,1,1,2000,1,1,,,,
Id_hl5zvw96dl,8/12/2021,1,unemployed,242,Urban,Northern Cape,0,,,2,,,,,,1,1,1998,6,1,,,,
Id_tgeffhhngb,3/2/2023,4,wage employed,334,Urban,Eastern Cape,1,0,0,2,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0,,,,
Id_wgrnmgdqz5,8/11/2022,3,other,,Rural,Limpopo,1,0,0,,50 - 59 %,,40 - 49 %,,30 - 39 %,0,1,1990,10,1,,,,
Id_woseh1sa2h,2/8/2023,4,unemployed,36,Urban,Gauteng,1,0,0,3,,70 - 79 %,70 - 79 %,,,1,1,2002,4,0,,,,
Id_mpnv5avuw6,7/29/2022,3,wage employed,,Urban,Gauteng,,,,,,,,,,0,1,1995,7,0,,,,
Id_4290ivzyzr,2/13/2023,4,studying,,Urban,KwaZulu-Natal,1,0,0,,,40 - 49 %,50 - 59 %,,,0,1,2004,1,0,,,,
Id_c6s3yh6fik,8/17/2021,1,wage employed,0,Urban,North West,1,0,0,3,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,1996,10,0,,,,
Id_io3b9bqhq1,8/1/2022,3,wage employed,,Rural,Mpumalanga,1,0,0,1,,60 - 69 %,50 - 59 %,,,0,1,1990,8,0,,,,
Id_r0zi4459t0,9/3/2022,3,other,,Urban,KwaZulu-Natal,1,,,3,0 - 29 %,,50 - 59 %,,,0,1,1996,3,1,,,,
Id_4bjjr3du1t,3/4/2022,2,studying,,Urban,Western Cape,1,0,0,1,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0,,,,
Id_mei9o8hrc7,8/12/2021,1,studying,,Urban,Gauteng,1,,,3,,,,,,1,1,1996,8,1,,,,
Id_yipj1sgil2,3/8/2023,4,studying,,Urban,KwaZulu-Natal,1,0,0,5,,70 - 79 %,60 - 69 %,,,1,1,2003,3,0,,,,
Id_r0r5wkm22p,3/20/2023,4,unemployed,521,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,2,0,,,,
Id_2dse7xn60g,3/1/2023,4,unemployed,1525,Urban,Mpumalanga,1,,,2,,30 - 39 %,50 - 59 %,,,0,1,2000,1,0,,,,
Id_fshgjx188t,8/10/2022,3,unemployed,370,Urban,Free State,1,0,0,,0 - 29 %,,40 - 49 %,,,1,1,1997,2,0,,,,
Id_o1aalcgir2,7/29/2022,3,studying,,Rural,Limpopo,1,0,0,1,,30 - 39 %,40 - 49 %,,,0,1,1999,3,0,,,,
Id_zs89qzdeh3,2/24/2023,4,unemployed,1826,Rural,Limpopo,1,0,0,1,,50 - 59 %,50 - 59 %,,,0,1,1989,2,1,,,,
Id_ar1spsmyue,7/28/2022,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,9,0,,,,
Id_fz7w3qbaya,2/15/2023,4,unemployed,67,Rural,Mpumalanga,1,0,0,5,,50 - 59 %,40 - 49 %,,,0,1,2003,7,0,,,,
Id_dc1heuau24,3/15/2023,4,unemployed,2287,Urban,North West,1,0,0,,,50 - 59 %,60 - 69 %,,,1,1,1994,4,0,,,,
Id_lgi8lmlj8l,2/20/2023,4,unemployed,67,Rural,Mpumalanga,1,0,0,,,40 - 49 %,50 - 59 %,,,0,1,2001,6,0,,,,
Id_e2j2rkgxgd,3/13/2023,4,unemployed,795,Urban,Mpumalanga,1,0,0,,,40 - 49 %,50 - 59 %,,,1,1,1989,10,0,,,,
Id_nxksx3rmez,2/6/2023,4,studying,,Urban,Western Cape,0,0,0,4,,,,,,0,1,2000,8,0,,,,
Id_kdb473us5l,3/10/2022,2,unemployed,73,Urban,Gauteng,1,,,1,,,,,,0,1,2001,4,0,,,,
Id_ooa93l39b6,7/29/2022,3,studying,,Rural,Gauteng,,,,,,,,,,1,1,2004,4,0,,,,
Id_9kd6ve4h6l,8/23/2021,1,self employed,270,Urban,Gauteng,0,,,4,,,,,,0,1,1995,11,1,,,,
Id_f4tk3hxxup,2/16/2023,4,other,,Urban,North West,1,0,0,3,,50 - 59 %,40 - 49 %,,,0,1,2003,7,0,,,,
Id_a39kazwhyb,2/21/2023,4,unemployed,304,Urban,Eastern Cape,0,0,0,3,,,,,,0,1,1999,8,1,,,,
Id_353rap2de9,2/23/2022,2,wage employed,703,Urban,Western Cape,1,0,0,5,,40 - 49 %,,40 - 49 %,,1,1,1989,12,1,,,,
Id_xwbce4a59x,8/2/2022,3,other,,Urban,Eastern Cape,1,0,0,0,,50 - 59 %,60 - 69 %,,,0,1,1993,4,1,,,,
Id_lpo7a2k59c,3/1/2023,4,wage employed,487,Rural,Limpopo,1,0,0,,0 - 29 %,,50 - 59 %,,,0,1,1998,8,0,,,,
Id_is2amq8yra,3/15/2023,4,studying,,Rural,Limpopo,1,0,0,2,30 - 39 %,,60 - 69 %,,,1,1,2000,7,0,,,,
Id_h7dad0gyg8,8/5/2022,3,studying,,Urban,Limpopo,1,0,0,1,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2004,3,0,,,,
Id_0mbt33uakk,3/2/2022,2,studying,,Urban,Gauteng,0,,,,,,,,,1,1,2000,1,1,,,,
Id_0aph3hx0w8,2/28/2022,2,unemployed,52,Urban,Free State,,,,,,,,,,0,1,1999,1,0,,,,
Id_27vjyy8sqn,3/7/2022,2,studying,,Urban,Eastern Cape,1,0,0,,,30 - 39 %,40 - 49 %,,,0,1,2000,1,0,,,,
Id_68y8l221o1,3/4/2022,2,unemployed,1160,Urban,Gauteng,1,0,0,1,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0,,,,
Id_cklnvkj36s,2/25/2022,2,unemployed,401,Rural,Gauteng,1,,,2,0 - 29 %,,60 - 69 %,,,1,1,1996,9,1,,,,
Id_8mza17217a,9/3/2022,3,other,,Urban,KwaZulu-Natal,1,1,0,4,,60 - 69 %,,60 - 69 %,,1,1,1993,11,1,,,,
